consumer_id,observation_start,observation_end,primary_platform,region,device_type,source_count,ecommerce_events,marketing_events,search_platform_events,social_events,session_count,active_days,total_interactions,searches,unique_search_terms,product_views,product_clicks,add_to_cart,wishlist_adds,purchases,total_spend,average_order_value,product_diversity,category_diversity,recency_days,repeat_purchase_rate,engagement_events,content_views,content_likes,content_saves,content_shares,ad_impressions,ad_clicks,ad_ctr,email_opens,email_clicks,campaign_engagements,campaign_conversions,campaign_conversion_rate,search_frequency_per_day,engagement_frequency_per_day,repeat_search_rate,commercial_intent_score,cross_category_interactions,social_engagements,text_topic_events,interest_term_count,visual_events,visual_object_detections,fitness_score,wellness_score,technology_score,fashion_score,travel_score,learning_score,entertainment_score,food_score,home_score,finance_score,dominant_behavioral_domain,identity_orientation_ground_truth,identity_strength_ground_truth,emerging_identity_ground_truth,identity_change_score_ground_truth,future_need_category_ground_truth,future_purchase_probability_ground_truth,future_purchase_30d_ground_truth,future_purchase_value_ground_truth
C05348,2026-05-01,2026-06-29,E-commerce,North,Tablet,3,996,207,0,382,66,37,1548,312,187,635,317,126,32,42,7186.57,171.11,16,5,18,0.956,441,289,76,35,15,27,1,0.037,12,4,81,7,0.0864,8.43,11.92,0.989,0.814,10,15,9,5,0,0,26.83,14.34,32.06,87.93,32.86,21.9,45.08,15.61,39.27,26.99,Fashion,Fashion & Lifestyle Explorer,72.9,Fashion & Lifestyle Explorer,0.0,Fashion & Lifestyle,0.4513,1,290.05
C05349,2026-05-01,2026-06-29,Search,South,Desktop,4,16,6,1,7,8,2,30,7,4,17,6,2,0,0,0.0,0.0,9,4,23,0.0,5,7,1,0,1,22,1,0.0455,1,0,2,0,0.0,3.5,2.5,0.0,0.675,7,3,1,3,0,0,29.02,35.42,29.95,36.02,59.64,24.96,26.43,36.16,43.79,25.34,Travel,Travel & Adventure Explorer,67.1,Home & Lifestyle Optimizer,48.8,Home & Lifestyle,0.3793,0,0.0
C05350,2026-05-01,2026-06-29,E-commerce,West,Desktop,3,290,95,5,92,58,23,482,87,49,192,95,29,2,9,2478.11,275.35,14,3,15,0.924,131,94,24,11,5,87,5,0.0575,7,2,31,2,0.0645,3.78,5.7,0.796,0.764,5,12,6,5,2,5,45.64,50.1,18.85,45.52,15.29,20.56,23.63,53.61,74.29,28.19,Home,Home & Lifestyle Optimizer,79.7,Health-Conscious Lifestyle Adopter,51.8,Fitness & Wellness,0.413,0,0.0
C05351,2026-05-01,2026-06-29,Email,East,Mobile,3,173,67,17,54,41,14,311,61,34,116,55,20,2,7,641.98,91.71,12,3,9,0.942,76,57,14,5,3,26,1,0.0385,5,2,17,1,0.0588,4.36,5.43,0.807,0.738,6,5,3,4,0,0,27.69,27.76,36.43,28.3,18.0,77.68,26.69,34.48,34.39,41.96,Learning,Learning-Oriented Explorer,77.0,Balanced Multi-Interest Consumer,39.2,Lifestyle & Personal Development,0.4895,0,0.0
C05352,2026-05-01,2026-06-29,E-commerce,West,Desktop,3,16,13,8,9,14,8,46,3,2,14,6,2,0,1,208.62,208.62,7,4,5,0.0,8,8,3,0,1,18,1,0.0556,4,1,5,0,0.0,0.38,1.0,0.0,0.94,7,10,5,7,0,0,11.44,27.27,37.3,42.3,11.39,34.71,21.85,38.96,65.5,51.09,Home,Home & Lifestyle Optimizer,73.9,Finance-Aware Planner,43.3,Finance & Planning,0.6169,0,0.0
C05353,2026-05-01,2026-06-29,Social,West,Mobile,4,322,118,150,76,36,7,666,132,74,272,146,51,10,17,2124.25,124.96,12,3,0,0.946,186,131,33,17,8,41,2,0.0488,4,1,36,3,0.0833,18.86,26.57,0.994,0.833,6,31,18,3,0,0,28.11,18.83,90.04,16.69,17.34,46.57,29.67,27.94,24.35,37.46,Technology,Technology-Oriented Adopter,79.5,Technology-Oriented Adopter,0.0,Technology & Digital Tools,0.3485,0,0.0
C05354,2026-05-01,2026-06-29,E-commerce,Central,Mobile,3,60,14,9,16,23,9,99,18,10,30,14,4,1,1,284.81,284.81,12,4,3,0.0,24,16,5,2,0,45,2,0.0444,5,1,8,1,0.125,2.0,2.67,0.317,0.695,13,7,3,3,1,2,22.29,37.67,24.76,59.62,54.41,17.6,42.91,21.34,21.93,21.96,Fashion,Fashion & Lifestyle Explorer,65.3,Travel & Adventure Explorer,45.1,Travel & Experiences,0.4948,0,0.0
C05355,2026-05-01,2026-06-29,E-commerce,South,Desktop,3,14,7,4,4,9,6,29,10,6,7,4,1,0,0,0.0,0.0,7,3,8,0.0,6,9,1,0,1,5,0,0.0,2,1,2,0,0.0,1.67,1.0,0.291,0.398,5,3,2,4,1,3,16.92,20.48,23.05,58.72,41.11,17.7,73.17,28.4,23.02,20.45,Entertainment,Entertainment & Social Experience Seeker,74.0,Fashion & Lifestyle Explorer,41.7,Fashion & Lifestyle,0.4295,1,245.91
C05356,2026-05-01,2026-06-29,Search,Central,Desktop,4,85,34,0,29,33,17,132,24,13,61,32,12,2,5,810.86,162.17,7,3,6,0.83,36,25,7,2,0,51,3,0.0588,4,1,11,1,0.0909,1.41,2.12,0.725,0.895,9,6,4,6,1,3,22.28,28.02,62.04,11.69,13.59,46.9,19.2,28.85,22.32,95.44,Finance,Finance-Aware Planner,78.8,Finance-Aware Planner,1.8,Finance & Planning,0.4164,0,0.0
C05357,2026-05-01,2026-06-29,Search,Central,Mobile,4,33,19,14,21,7,6,87,10,6,40,23,9,2,3,387.34,129.11,5,5,8,0.74,28,10,3,2,1,37,2,0.0541,8,3,8,1,0.125,1.67,4.67,0.426,1.0,20,11,7,5,2,6,59.54,76.43,33.34,25.02,24.83,20.46,36.14,96.03,32.13,27.6,Food,Food & Wellness Explorer,83.8,Food & Wellness Explorer,3.9,Food & Nutrition,0.4618,0,0.0
C05358,2026-05-01,2026-06-29,Email,Central,Mobile,3,45,19,0,13,10,2,73,16,9,34,18,6,1,2,295.36,147.68,8,3,1,0.446,19,18,6,1,1,41,2,0.0488,7,2,10,1,0.1,8.0,9.5,0.438,0.803,4,5,3,6,4,12,27.37,15.95,20.02,39.09,43.92,31.62,92.11,37.88,20.23,23.03,Entertainment,Entertainment & Social Experience Seeker,72.6,Entertainment & Social Experience Seeker,0.0,Entertainment & Experiences,0.4993,0,0.0
C05359,2026-05-01,2026-06-29,Search,East,Mobile,3,19,12,2,13,9,2,46,9,5,14,6,2,1,1,146.83,146.83,9,5,8,0.0,9,8,2,0,0,39,2,0.0513,4,1,5,0,0.0,4.5,4.5,0.0,0.6,15,7,4,7,1,3,61.39,68.83,26.22,29.8,13.25,12.44,15.17,75.14,47.81,22.67,Food,Health-Conscious Lifestyle Adopter,66.2,Home & Lifestyle Optimizer,50.2,Home & Lifestyle,0.2928,0,0.0
C05360,2026-05-01,2026-06-29,E-commerce,East,Desktop,4,61,43,34,31,26,12,169,32,19,71,35,14,3,5,769.09,153.82,9,4,1,0.811,51,37,7,5,2,34,2,0.0588,4,1,10,1,0.1,2.67,4.25,0.732,0.806,15,6,4,7,1,3,47.32,14.68,21.49,16.0,100.0,27.52,29.61,27.03,17.49,19.39,Travel,Travel & Adventure Explorer,81.0,Travel & Adventure Explorer,2.6,Travel & Experiences,0.3431,0,0.0
C05361,2026-05-01,2026-06-29,E-commerce,South,Mobile,3,91,45,71,38,46,19,245,46,27,96,43,14,2,4,808.15,202.04,9,4,1,0.777,61,55,13,5,3,29,1,0.0345,4,1,15,1,0.0667,2.42,3.21,0.831,0.762,8,6,3,4,3,8,39.35,69.78,27.92,27.72,17.21,23.99,23.02,79.91,69.58,29.75,Food,Food & Wellness Explorer,73.6,Home & Lifestyle Optimizer,39.6,Home & Lifestyle,0.3935,0,0.0
C05362,2026-05-01,2026-06-29,E-commerce,Central,Desktop,3,20,12,0,11,15,6,41,9,5,23,10,4,1,1,184.95,184.95,10,4,22,0.0,12,15,2,2,1,13,1,0.0769,1,0,3,0,0.0,1.5,2.0,0.0,0.808,5,5,3,6,1,3,25.68,17.22,80.46,10.39,30.71,44.76,12.99,27.17,27.04,85.73,Finance,Finance-Aware Planner,74.7,Technology-Oriented Adopter,28.5,Technology & Digital Tools,0.282,0,0.0
C05363,2026-05-01,2026-06-29,E-commerce,West,Mobile,3,26,16,7,11,16,3,60,13,7,19,8,2,0,0,0.0,0.0,9,3,11,0.0,7,11,4,3,0,26,1,0.0385,1,0,5,0,0.0,4.33,2.33,0.32,0.514,5,1,0,5,1,2,50.48,56.22,23.65,23.46,19.41,8.52,13.49,59.28,61.28,28.9,Home,Home & Lifestyle Optimizer,73.4,Health-Conscious Lifestyle Adopter,57.0,Fitness & Wellness,0.4506,1,214.53
C05364,2026-05-01,2026-06-29,E-commerce,West,Mobile,3,202,68,0,94,40,16,352,72,40,143,77,27,7,9,2198.31,244.26,10,3,14,0.815,101,63,17,9,3,20,1,0.05,4,1,19,2,0.1053,4.5,6.31,0.858,0.824,9,5,3,5,1,3,23.61,26.91,72.94,13.18,17.73,46.63,31.04,10.91,25.46,82.71,Finance,Finance-Aware Planner,77.8,Finance-Aware Planner,0.0,Finance & Planning,0.3538,0,0.0
C05365,2026-05-01,2026-06-29,E-commerce,North,Mobile,3,99,39,9,19,25,2,166,32,19,65,36,14,2,5,1736.66,347.33,11,4,6,0.862,49,34,10,5,2,58,3,0.0517,3,1,14,1,0.0714,16.0,24.5,0.62,0.866,3,6,4,5,5,15,15.1,30.67,39.33,17.31,20.47,92.49,25.15,35.8,36.32,27.64,Learning,Learning-Oriented Explorer,77.5,Learning-Oriented Explorer,5.2,Learning & Education,0.4674,0,0.0
C05366,2026-05-01,2026-06-29,E-commerce,Central,Mobile,4,18,13,3,14,16,8,48,10,6,17,9,4,1,1,147.59,147.59,7,4,2,0.0,14,7,0,2,1,9,0,0.0,4,1,1,0,0.0,1.25,1.75,0.268,0.72,11,6,4,7,1,3,20.31,15.49,100.0,21.57,18.43,53.73,28.24,21.67,19.55,52.55,Technology,Technology-Oriented Adopter,87.4,Technology-Oriented Adopter,0.0,Technology & Digital Tools,0.4159,0,0.0
C05367,2026-05-01,2026-06-29,Social,East,Mobile,4,14,6,2,6,11,2,28,4,2,12,7,2,0,1,152.09,152.09,9,4,1,0.0,8,10,1,2,1,16,1,0.0625,3,1,3,0,0.0,2.0,4.0,0.0,0.962,15,2,1,6,2,6,92.83,81.77,27.86,26.74,16.93,26.88,18.63,70.89,36.37,32.37,Fitness,Health-Conscious Lifestyle Adopter,76.2,Health-Conscious Lifestyle Adopter,0.0,Fitness & Wellness,0.7109,1,294.2
C05368,2026-05-01,2026-06-29,Search,Central,Mobile,3,260,70,145,105,51,22,580,120,72,245,119,44,12,17,4399.1,258.77,18,5,5,0.937,174,114,33,15,7,89,4,0.0449,4,1,38,3,0.0789,5.45,7.91,0.839,0.755,17,11,6,7,0,0,26.71,38.3,29.31,41.62,19.39,24.63,24.46,52.97,92.08,35.34,Home,Home & Lifestyle Optimizer,80.9,Home & Lifestyle Optimizer,0.0,Home & Lifestyle,0.3492,1,274.74
C05369,2026-05-01,2026-06-29,E-commerce,West,Tablet,3,44,13,0,20,24,11,75,14,8,43,25,9,2,3,576.05,192.02,9,3,1,0.671,28,14,5,2,0,34,1,0.0294,1,0,6,1,0.1667,1.27,2.55,0.308,1.0,9,1,1,6,1,3,60.81,87.76,33.11,17.13,13.99,12.34,28.16,95.8,29.61,30.98,Food,Food & Wellness Explorer,78.0,Food & Wellness Explorer,1.7,Food & Nutrition,0.4581,0,0.0
C05370,2026-05-01,2026-06-29,Search,South,Mobile,3,15,2,0,6,6,4,23,9,5,8,4,1,0,0,0.0,0.0,8,3,4,0.0,12,8,3,0,1,69,3,0.0435,3,1,7,0,0.0,2.25,3.0,0.095,0.525,8,1,1,6,0,0,31.57,36.32,43.11,33.49,25.85,87.98,37.98,36.68,32.6,38.58,Learning,Learning-Oriented Explorer,72.4,Balanced Multi-Interest Consumer,31.2,Lifestyle & Personal Development,0.401,0,0.0
C05371,2026-05-01,2026-06-29,Search,West,Mobile,2,17,7,0,4,9,2,28,5,3,4,2,1,0,0,0.0,0.0,9,4,0,0.0,8,2,0,1,0,20,1,0.05,0,0,1,0,0.0,2.5,4.0,0.0,0.477,9,4,2,3,1,3,27.39,20.83,19.85,36.03,54.35,32.06,90.66,37.06,24.55,24.52,Entertainment,Entertainment & Social Experience Seeker,77.6,Travel & Adventure Explorer,33.4,Travel & Experiences,0.4089,0,0.0
C05372,2026-05-01,2026-06-29,Search,North,Desktop,2,96,43,0,44,32,20,148,25,14,60,32,11,3,4,679.54,169.88,10,2,4,0.729,36,27,9,2,1,38,2,0.0526,5,2,13,1,0.0769,1.25,1.8,0.584,0.833,4,4,2,5,1,3,21.23,17.96,33.35,61.46,48.13,21.94,83.56,38.82,30.74,25.43,Entertainment,Entertainment & Social Experience Seeker,70.0,Fashion & Lifestyle Explorer,38.2,Fashion & Lifestyle,0.4325,1,268.28
C05373,2026-05-01,2026-06-29,E-commerce,West,Desktop,4,31,13,0,16,14,2,55,8,5,23,11,4,0,1,144.2,144.2,7,4,3,0.0,13,13,5,2,1,52,3,0.0577,1,0,8,1,0.125,4.0,6.5,0.067,0.827,12,3,2,5,2,6,33.66,28.24,16.81,16.12,94.9,27.01,36.53,18.27,15.78,41.48,Travel,Travel & Adventure Explorer,78.0,Travel & Adventure Explorer,0.1,Travel & Experiences,0.3082,1,276.18
C05374,2026-05-01,2026-06-29,Social,East,Mobile,4,62,40,31,32,25,16,165,33,19,76,40,15,3,5,1087.71,217.54,8,4,10,0.756,47,25,6,2,2,25,1,0.04,6,2,9,1,0.1111,2.06,2.94,0.824,0.813,15,2,1,7,0,0,33.41,45.27,38.7,13.13,14.94,100.0,23.35,22.64,34.52,29.55,Learning,Learning-Oriented Explorer,78.0,Learning-Oriented Explorer,0.0,Learning & Education,0.4785,0,0.0
C05375,2026-05-01,2026-06-29,Search,Central,Desktop,4,15,4,17,4,11,5,40,8,5,21,10,3,0,1,200.69,200.69,9,5,3,0.0,7,18,6,3,1,77,4,0.0519,2,1,11,1,0.0909,1.6,1.4,0.0,0.766,6,6,3,4,3,9,20.22,17.84,30.12,45.38,47.51,17.48,85.88,23.19,16.44,16.71,Entertainment,Entertainment & Social Experience Seeker,67.6,Entertainment & Social Experience Seeker,0.3,Entertainment & Experiences,0.3495,1,230.56
C05376,2026-05-01,2026-06-29,E-commerce,East,Mobile,3,126,80,44,37,37,12,287,60,36,120,63,22,3,7,974.87,139.27,9,5,5,0.883,77,64,18,10,4,28,1,0.0357,0,0,19,2,0.1053,5.0,6.42,0.877,0.719,9,7,4,6,0,0,74.47,76.89,33.41,29.13,22.87,20.84,26.77,83.11,30.82,22.86,Food,Food & Wellness Explorer,77.3,Health-Conscious Lifestyle Adopter,18.9,Fitness & Wellness,0.65,1,218.93
C05377,2026-05-01,2026-06-29,Social,North,Mobile,3,14,7,11,6,21,14,38,9,5,10,6,2,0,1,140.33,140.33,9,3,5,0.0,14,8,3,0,0,13,1,0.0769,1,0,4,0,0.0,0.64,1.0,0.038,0.528,5,3,2,7,1,3,29.31,24.31,97.29,35.82,21.6,50.27,20.3,21.76,26.68,47.11,Technology,Technology-Oriented Adopter,73.6,Technology-Oriented Adopter,0.0,Technology & Digital Tools,0.3166,1,216.54
C05378,2026-05-01,2026-06-29,E-commerce,South,Desktop,3,33,15,0,17,13,11,60,12,7,20,10,3,1,1,198.5,198.5,9,3,5,0.0,10,4,4,2,1,17,1,0.0588,2,1,6,0,0.0,1.09,0.91,0.141,0.605,7,5,3,4,2,6,27.57,31.82,44.95,26.3,16.73,82.64,32.03,39.14,24.92,37.58,Learning,Learning-Oriented Explorer,67.8,Balanced Multi-Interest Consumer,30.6,Lifestyle & Personal Development,0.4437,0,0.0
C05379,2026-05-01,2026-06-29,Social,North,Mobile,3,24,8,0,11,15,3,42,7,4,17,10,3,1,1,216.41,216.41,9,3,8,0.0,16,9,3,3,0,8,0,0.0,1,0,3,0,0.0,2.33,5.33,0.0,0.806,5,2,1,6,1,3,22.66,24.35,28.32,100.0,23.43,17.71,34.74,23.01,32.42,22.1,Fashion,Fashion & Lifestyle Explorer,78.7,Fashion & Lifestyle Explorer,0.0,Fashion & Lifestyle,0.4321,0,0.0
C05380,2026-05-01,2026-06-29,E-commerce,East,Desktop,4,125,36,82,101,36,27,344,66,40,145,68,24,6,9,1134.79,126.09,12,5,4,0.846,99,66,17,8,3,51,3,0.0588,7,2,22,2,0.0909,2.44,3.67,0.872,0.79,8,14,8,6,1,3,20.06,46.89,35.87,47.1,16.46,27.52,14.94,41.75,86.56,26.08,Home,Home & Lifestyle Optimizer,72.8,Home & Lifestyle Optimizer,0.0,Home & Lifestyle,0.4054,0,0.0
C05381,2026-05-01,2026-06-29,E-commerce,North,Desktop,3,27,9,2,10,11,4,48,5,3,22,11,4,1,1,304.63,304.63,4,4,15,0.0,18,4,1,1,0,21,1,0.0476,5,2,4,0,0.0,1.25,4.5,0.165,1.0,11,3,2,6,1,3,35.58,26.59,93.63,19.14,19.05,40.12,27.79,23.2,36.22,49.56,Technology,Technology-Oriented Adopter,82.4,Technology-Oriented Adopter,0.4,Technology & Digital Tools,0.3716,1,577.23
C05382,2026-05-01,2026-06-29,Search,West,Mobile,2,370,188,0,97,49,17,651,104,67,225,92,26,4,8,2381.68,297.71,13,7,0,0.836,136,133,25,10,4,20,1,0.05,12,3,29,2,0.069,6.12,8.0,0.885,0.665,10,15,7,5,0,0,54.94,55.56,46.74,29.43,45.92,39.76,39.61,27.02,43.13,46.68,Wellness,Balanced Multi-Interest Consumer,74.8,Balanced Multi-Interest Consumer,1.6,Lifestyle & Personal Development,0.4612,1,546.65
C05383,2026-05-01,2026-06-29,E-commerce,North,Desktop,3,808,414,40,340,132,54,1602,326,189,669,381,130,8,47,8517.02,181.21,18,4,2,0.969,464,301,80,38,17,143,6,0.042,3,1,87,8,0.092,6.04,8.59,0.977,0.852,14,25,15,5,8,25,27.83,31.86,30.24,22.92,94.74,48.12,25.79,22.49,21.32,17.41,Travel,Travel & Adventure Explorer,84.1,Travel & Adventure Explorer,0.0,Travel & Experiences,0.3808,1,61.83
C05384,2026-05-01,2026-06-29,E-commerce,North,Desktop,2,168,78,0,35,28,5,260,49,28,104,56,20,2,7,921.02,131.57,9,4,2,0.871,71,52,14,6,3,56,2,0.0357,4,1,17,1,0.0588,9.8,14.2,0.866,0.808,12,3,2,4,1,3,36.01,29.22,43.27,34.02,72.92,32.43,38.02,30.1,37.95,30.36,Travel,Travel & Adventure Explorer,81.9,Balanced Multi-Interest Consumer,31.3,Lifestyle & Personal Development,0.443,0,0.0
C05385,2026-05-01,2026-06-29,E-commerce,East,Mobile,3,13,3,1,3,15,2,20,4,2,11,5,2,0,1,204.27,204.27,8,5,8,0.0,5,8,4,1,1,15,1,0.0667,0,0,5,0,0.0,2.0,2.5,0.0,0.76,17,3,2,6,0,0,86.85,92.12,31.48,15.44,14.79,30.57,10.72,79.37,31.55,30.9,Wellness,Health-Conscious Lifestyle Adopter,82.6,Health-Conscious Lifestyle Adopter,4.5,Fitness & Wellness,0.6679,1,327.39
C05386,2026-05-01,2026-06-29,Email,East,Desktop,3,60,32,15,29,23,2,136,23,13,63,32,11,1,4,780.28,195.07,13,3,9,0.737,41,24,8,4,2,22,1,0.0455,2,1,10,1,0.1,11.5,20.5,0.468,0.97,9,5,3,7,1,3,25.17,30.16,56.75,21.04,16.14,56.84,6.58,17.79,27.83,90.1,Finance,Finance-Aware Planner,79.8,Learning-Oriented Explorer,35.8,Learning & Education,0.5647,1,297.74
C05387,2026-05-01,2026-06-29,E-commerce,West,Mobile,3,168,79,0,80,36,20,269,55,33,118,61,21,5,8,1109.79,138.72,10,5,2,0.846,84,45,10,7,2,21,1,0.0476,0,0,11,1,0.0909,2.75,4.2,0.845,0.763,11,9,5,6,1,3,23.33,36.85,58.79,17.72,26.29,100.0,21.11,17.43,27.19,38.48,Learning,Learning-Oriented Explorer,85.2,Learning-Oriented Explorer,0.0,Learning & Education,0.5734,0,0.0
C05388,2026-05-01,2026-06-29,E-commerce,North,Mobile,4,44,19,0,18,11,5,81,18,11,21,10,3,1,1,165.63,165.63,7,5,0,0.0,25,15,1,3,2,55,3,0.0545,3,1,5,0,0.0,3.6,5.0,0.536,0.503,19,5,2,3,1,2,40.94,47.95,56.98,42.6,51.95,48.29,47.43,37.68,38.69,38.58,Technology,Balanced Multi-Interest Consumer,68.6,Balanced Multi-Interest Consumer,0.0,Lifestyle & Personal Development,0.4148,0,0.0
C05389,2026-05-01,2026-06-29,Social,South,Mobile,4,6,2,0,3,9,3,11,5,3,0,0,0,0,0,0.0,0.0,6,4,5,0.0,3,1,0,1,0,16,1,0.0625,1,0,1,0,0.0,1.67,1.0,0.0,0.287,14,1,1,6,1,3,27.86,31.95,42.26,100.0,22.92,23.3,45.59,29.33,27.24,28.29,Fashion,Fashion & Lifestyle Explorer,82.8,Fashion & Lifestyle Explorer,1.9,Fashion & Lifestyle,0.3196,0,0.0
C05390,2026-05-01,2026-06-29,E-commerce,West,Desktop,4,13,6,0,6,8,2,25,1,1,6,3,1,0,0,0.0,0.0,4,3,1,0.0,10,7,2,1,1,15,1,0.0667,3,1,4,0,0.0,0.5,5.0,0.0,0.961,5,4,2,4,1,3,23.16,32.33,65.42,23.67,20.09,72.09,21.14,27.1,26.09,81.31,Finance,Finance-Aware Planner,66.3,Learning-Oriented Explorer,43.4,Learning & Education,0.5805,1,318.44
C05391,2026-05-01,2026-06-29,Email,North,Mobile,3,26,16,4,18,15,4,64,10,6,36,21,7,2,2,320.86,160.43,10,4,6,0.497,14,12,4,1,1,20,1,0.05,2,1,6,1,0.1667,2.5,3.5,0.033,1.0,5,5,3,7,1,3,12.62,22.23,94.42,25.18,33.98,49.55,32.12,20.66,18.25,44.41,Technology,Technology-Oriented Adopter,80.1,Technology-Oriented Adopter,0.7,Technology & Digital Tools,0.3262,0,0.0
C05392,2026-05-01,2026-06-29,E-commerce,Central,Desktop,2,28,9,0,15,8,2,52,12,7,31,15,5,1,1,130.7,130.7,11,4,0,0.0,18,13,3,0,1,50,3,0.06,2,1,7,1,0.1429,6.0,9.0,0.09,0.917,11,0,0,6,1,3,26.11,29.74,79.65,30.93,30.51,51.71,26.85,28.33,28.77,46.26,Technology,Technology-Oriented Adopter,74.4,Balanced Multi-Interest Consumer,34.0,Lifestyle & Personal Development,0.4693,0,0.0
C05393,2026-05-01,2026-06-29,E-commerce,Central,Mobile,3,132,79,7,55,40,12,273,53,31,107,55,21,2,7,944.63,134.95,14,4,15,0.867,75,44,11,5,3,22,1,0.0455,2,1,13,1,0.0769,4.42,6.25,0.712,0.782,4,10,6,5,0,0,23.97,20.81,66.69,20.66,23.07,32.13,17.45,10.47,28.01,87.84,Finance,Finance-Aware Planner,80.0,Finance-Aware Planner,1.6,Finance & Planning,0.3986,0,0.0
C05394,2026-05-01,2026-06-29,E-commerce,North,Mobile,4,128,61,5,37,36,11,231,50,28,95,50,19,5,7,1543.93,220.56,12,3,7,0.849,63,40,10,4,2,41,2,0.0488,6,2,14,1,0.0714,4.55,5.73,0.73,0.7,7,5,3,7,1,3,15.57,30.11,58.7,14.01,15.98,35.24,27.02,16.2,27.6,93.98,Finance,Finance-Aware Planner,77.2,Finance-Aware Planner,0.0,Finance & Planning,0.4256,1,308.66
C05395,2026-05-01,2026-06-29,Social,North,Mobile,4,16,6,3,4,11,9,29,6,3,10,4,1,0,0,0.0,0.0,7,3,6,0.0,10,5,1,0,0,20,1,0.05,0,0,2,0,0.0,0.67,1.11,0.0,0.536,3,4,2,5,0,0,39.02,39.91,30.1,34.45,14.02,20.55,22.08,59.86,74.54,18.3,Home,Home & Lifestyle Optimizer,78.3,Food & Wellness Explorer,40.5,Food & Nutrition,0.3324,0,0.0
C05396,2026-05-01,2026-06-29,E-commerce,East,Mobile,4,106,47,9,36,26,8,198,27,16,73,35,10,1,3,875.39,291.8,10,4,1,0.713,55,36,9,4,1,23,1,0.0435,7,2,12,1,0.0833,3.38,6.88,0.621,0.845,8,5,3,4,2,5,55.28,66.02,44.62,33.79,21.09,33.99,12.82,47.95,32.72,30.05,Wellness,Health-Conscious Lifestyle Adopter,75.4,Balanced Multi-Interest Consumer,43.8,Lifestyle & Personal Development,0.4485,0,0.0
C05397,2026-05-01,2026-06-29,Email,East,Desktop,3,60,35,12,45,40,23,152,20,12,51,21,5,1,1,102.05,102.05,9,4,2,0.0,25,39,8,4,1,11,0,0.0,1,0,8,1,0.125,0.87,1.09,0.622,0.715,6,8,4,3,0,0,40.21,35.56,54.99,36.41,27.27,52.57,38.21,24.86,48.98,37.98,Technology,Balanced Multi-Interest Consumer,72.4,Technology-Oriented Adopter,30.7,Technology & Digital Tools,0.402,1,200.77
C05398,2026-05-01,2026-06-29,Search,East,Mobile,4,44,19,8,11,36,9,82,12,7,39,20,6,1,2,568.72,284.36,10,3,6,0.468,23,20,4,3,2,44,2,0.0455,5,2,8,1,0.125,1.33,2.56,0.108,1.0,6,6,3,4,1,3,49.23,44.7,33.67,20.07,83.35,35.06,35.12,19.12,26.11,30.98,Travel,Travel & Adventure Explorer,79.6,Balanced Multi-Interest Consumer,34.8,Lifestyle & Personal Development,0.4824,1,406.69
C05399,2026-05-01,2026-06-29,Email,Central,Mobile,4,142,58,110,43,42,14,353,57,34,116,49,14,3,4,861.58,215.4,14,5,17,0.736,75,74,17,6,2,102,5,0.049,3,1,23,1,0.0435,4.07,5.36,0.762,0.685,5,9,4,2,1,2,30.83,40.04,44.9,41.59,43.86,48.45,39.95,49.41,33.93,41.12,Food,Balanced Multi-Interest Consumer,69.3,Balanced Multi-Interest Consumer,4.4,Lifestyle & Personal Development,0.4871,0,0.0
C05400,2026-05-01,2026-06-29,E-commerce,North,Mobile,3,88,14,0,39,25,12,137,33,18,53,27,10,2,3,402.24,134.08,12,3,14,0.579,40,29,7,2,2,74,5,0.0676,7,2,14,1,0.0714,2.75,3.33,0.615,0.621,8,16,9,6,4,12,28.86,31.95,59.82,19.2,20.28,67.37,26.34,20.92,29.09,87.68,Finance,Finance-Aware Planner,75.1,Learning-Oriented Explorer,33.4,Learning & Education,0.5344,1,158.5
C05401,2026-05-01,2026-06-29,E-commerce,South,Desktop,3,45,11,13,12,20,8,81,18,10,34,18,6,1,2,371.65,185.82,6,4,3,0.521,21,16,6,2,1,30,2,0.0667,2,1,9,1,0.1111,2.25,2.62,0.682,0.713,5,2,1,5,1,3,29.04,21.22,51.31,14.74,18.07,44.68,9.21,12.46,31.46,100.0,Finance,Finance-Aware Planner,82.2,Finance-Aware Planner,0.0,Finance & Planning,0.4171,1,323.76
C05402,2026-05-01,2026-06-29,Social,South,Desktop,3,34,10,22,19,23,8,85,15,9,38,23,9,2,3,721.27,240.42,10,4,0,0.67,23,19,6,2,1,17,1,0.0588,2,1,8,1,0.125,1.88,2.88,0.409,1.0,15,3,2,7,1,3,48.37,85.62,33.63,41.41,23.32,13.58,22.01,100.0,28.06,21.66,Food,Food & Wellness Explorer,75.2,Food & Wellness Explorer,0.0,Food & Nutrition,0.3684,1,300.67
C05403,2026-05-01,2026-06-29,Email,West,Mobile,3,37,15,17,8,15,7,77,22,13,28,15,5,1,2,390.29,195.14,10,5,17,0.462,23,24,10,4,2,5,0,0.0,1,0,10,1,0.1,3.14,3.29,0.504,0.582,8,3,2,5,1,3,48.27,86.24,30.02,20.35,26.17,17.95,17.5,100.0,39.91,24.41,Food,Food & Wellness Explorer,85.8,Food & Wellness Explorer,1.1,Food & Nutrition,0.2981,0,0.0
